sample_id,is_inlier_max_diff,group_id,score,is_inlier_1,is_inlier_5,is_inlier_10,is_inlier_15,is_inlier_20,is_inlier_25,is_inlier_30
Plate01_2012-06-11_10536,True,gi-1042,12.0179690186339,True,True,True,True,True,True,True
Plate01_2012-06-11_10537,True,gi-1042,14.280557028324644,True,True,True,True,True,True,True
Plate01_2012-06-11_10538,False,gi-1042,21.5813843487491,False,False,False,False,False,False,False
Plate01_2012-06-11_10539,True,gi-1042,11.540246072703427,True,True,True,True,True,True,True
Plate01_2012-06-11_10540,True,gi-1042,11.628169052610005,True,True,True,True,True,True,True
Plate01_2012-06-11_10541,True,gi-1042,18.428846808497088,True,False,False,False,False,False,False
Plate01_2012-06-11_10542,True,gi-1042,12.894594430587428,True,True,True,True,True,True,True
Plate01_2012-06-11_10543,True,gi-1042,13.298438114894228,True,True,True,True,True,True,True
Plate01_2012-06-11_10544,True,gi-1042,11.449025260989332,True,True,True,True,True,True,True
Plate01_2012-06-11_10545,True,gi-1042,13.483220405439232,True,True,True,True,True,True,True
Plate01_2012-06-11_10546,True,gi-1042,15.783909931472904,True,True,True,False,False,False,False
Plate01_2012-06-11_10547,True,gi-1042,17.187505972775732,True,True,False,False,False,False,False
Plate01_2012-06-11_10791,False,gi-1042,21.548329971199056,False,False,False,False,False,False,False
Plate01_2012-06-11_10792,True,gi-1042,13.005134267018772,True,True,True,True,True,True,True
Plate01_2012-06-11_10793,True,gi-1042,11.368580946095623,True,True,True,True,True,True,True
Plate01_2012-06-11_10794,True,gi-1042,18.99229040364951,True,False,False,False,False,False,False
Plate01_2012-06-11_10795,True,gi-1042,12.949942949445344,True,True,True,True,True,True,True
Plate01_2012-06-11_10796,True,gi-1042,15.692270596462375,True,True,True,False,False,False,False
Plate01_2012-06-11_10797,True,gi-1042,11.026420230710077,True,True,True,True,True,True,True
Plate01_2012-06-11_10798,True,gi-1042,12.694060421129688,True,True,True,True,True,True,True
Plate01_2012-06-11_10799,True,gi-1042,14.737646830409606,True,True,True,True,True,True,False
Plate01_2012-06-11_10800,True,gi-1042,14.347413283441615,True,True,True,True,True,True,True
Plate01_2012-06-11_10801,True,gi-1042,15.308205278083621,True,True,True,True,False,False,False
Plate01_2012-06-11_10802,True,gi-1042,16.447031807945066,True,True,False,False,False,False,False
Plate01_2012-06-11_10803,True,gi-1042,12.598339870743517,True,True,True,True,True,True,True
Plate01_2012-06-11_10804,True,gi-1042,15.248222023050692,True,True,True,True,False,False,False
Plate01_2012-06-11_10805,True,gi-1042,10.551490782856213,True,True,True,True,True,True,True
Plate01_2012-06-11_10806,True,gi-1042,11.626762884612308,True,True,True,True,True,True,True
Plate01_2012-06-11_10807,True,gi-1042,13.329171915065281,True,True,True,True,True,True,True
Plate01_2012-06-11_10808,True,gi-1042,13.183594539632077,True,True,True,True,True,True,True
Plate01_2012-06-11_10809,True,gi-1042,10.896008550324224,True,True,True,True,True,True,True
Plate01_2012-06-11_10810,True,gi-1042,12.93221435235443,True,True,True,True,True,True,True
Plate01_2012-06-11_10811,True,gi-1042,13.125866757420102,True,True,True,True,True,True,True
Plate01_2012-06-11_10812,True,gi-1042,12.246475061801124,True,True,True,True,True,True,True
Plate01_2012-06-11_10813,True,gi-1042,12.793368559611633,True,True,True,True,True,True,True
Plate01_2012-06-11_10814,True,gi-1042,11.881082710985496,True,True,True,True,True,True,True
Plate01_2012-06-11_10815,True,gi-1042,11.746251824376225,True,True,True,True,True,True,True
Plate01_2012-06-11_10816,True,gi-1042,14.923546468058916,True,True,True,True,True,False,False
Plate01_2012-06-11_10875,True,gi-1049,11.184592226488446,True,True,True,True,True,True,True
Plate01_2012-06-11_10876,True,gi-1049,16.531482228210226,True,True,False,False,False,False,False
Plate01_2012-06-11_10877,True,gi-1049,12.579897899997585,True,True,True,True,True,True,True
Plate01_2012-06-11_10878,True,gi-1049,12.107614191790612,True,True,True,True,True,True,True
Plate01_2012-06-11_10879,True,gi-1049,11.656132427552071,True,True,True,True,True,True,True
Plate01_2012-06-11_10880,True,gi-1049,10.578095631337064,True,True,True,True,True,True,True
Plate01_2012-06-11_10881,False,gi-1049,27.078275715769852,False,False,False,False,False,False,False
Plate01_2012-06-11_10882,True,gi-1049,11.944558668578479,True,True,True,True,True,True,True
Plate01_2012-06-11_10883,True,gi-1049,11.38123601506644,True,True,True,True,True,True,True
Plate01_2012-06-11_10884,True,gi-1049,14.213209160547544,True,True,True,True,True,True,True
Plate01_2012-06-11_10885,True,gi-1049,19.13354947244095,True,False,False,False,False,False,False
Plate01_2012-06-11_10886,True,gi-1049,13.468463754257785,True,True,True,True,True,True,True
Plate01_2012-06-11_10887,True,gi-1049,14.881509298456544,True,True,True,True,True,False,False
Plate01_2012-06-11_10888,False,gi-1049,33.983730440938814,False,False,False,False,False,False,False
Plate01_2012-06-11_10889,True,gi-1049,12.590694065863204,True,True,True,True,True,True,True
Plate01_2012-06-11_11072,True,gi-1049,13.269202609857722,True,True,True,True,True,True,True
Plate01_2012-06-11_11073,True,gi-1049,13.266199530580845,True,True,True,True,True,True,True
Plate01_2012-06-11_11074,False,gi-1049,19.262223280313076,True,False,False,False,False,False,False
Plate01_2012-06-11_11075,True,gi-1049,12.91999690518138,True,True,True,True,True,True,True
Plate01_2012-06-11_11076,True,gi-1049,12.546785807724417,True,True,True,True,True,True,True
Plate01_2012-06-11_11077,True,gi-1049,14.432243590524083,True,True,True,True,True,True,True
Plate01_2012-06-11_11078,True,gi-1049,12.165229449021497,True,True,True,True,True,True,True
Plate01_2012-06-11_11079,True,gi-1049,13.048618939122735,True,True,True,True,True,True,True
Plate01_2012-06-11_11080,True,gi-1049,13.100376250842022,True,True,True,True,True,True,True
Plate01_2012-06-11_11081,True,gi-1049,15.419276902694627,True,True,True,True,False,False,False
Plate01_2012-06-11_11082,False,gi-1049,24.97171540540508,False,False,False,False,False,False,False
Plate01_2012-06-11_11083,True,gi-1049,12.77323800673936,True,True,True,True,True,True,True
Plate01_2012-06-11_11084,True,gi-1049,15.222675021239443,True,True,True,True,True,False,False
Plate01_2012-06-11_11085,True,gi-1049,13.996147119701721,True,True,True,True,True,True,True
Plate01_2012-06-11_11279,True,gi-1049,14.28572060294819,True,True,True,True,True,True,True
Plate01_2012-06-11_11280,True,gi-1049,11.981029322718445,True,True,True,True,True,True,True
Plate01_2012-06-11_11281,True,gi-1049,11.675309654961673,True,True,True,True,True,True,True
Plate01_2012-06-11_11282,True,gi-1049,16.05332356760892,True,True,True,False,False,False,False
Plate01_2012-06-11_11283,True,gi-1049,17.203030330193048,True,True,False,False,False,False,False
Plate01_2012-06-11_11284,True,gi-1049,11.513557949484582,True,True,True,True,True,True,True
Plate01_2012-06-11_11285,True,gi-1049,13.158798171069398,True,True,True,True,True,True,True
Plate01_2012-06-11_11286,True,gi-1049,13.29069474986941,True,True,True,True,True,True,True
Plate01_2012-06-11_11287,True,gi-1049,12.347275482209364,True,True,True,True,True,True,True
Plate01_2012-06-11_11288,True,gi-1049,12.668346058602983,True,True,True,True,True,True,True
Plate01_2012-06-11_11289,True,gi-1049,10.841059984541474,True,True,True,True,True,True,True
Plate01_2012-06-11_11290,True,gi-1049,15.274426045550516,True,True,True,True,False,False,False
Plate01_2012-06-11_11291,True,gi-1049,13.181826873878979,True,True,True,True,True,True,True
Plate01_2012-06-11_11292,True,gi-1049,12.061376921109174,True,True,True,True,True,True,True
Plate01_2012-06-11_11293,True,gi-1049,12.45317030874872,True,True,True,True,True,True,True
Plate01_2012-06-11_11294,True,gi-1049,17.60689244296096,True,False,False,False,False,False,False
Plate01_2012-06-11_11295,True,gi-1049,12.689559728568945,True,True,True,True,True,True,True
Plate01_2012-06-11_11296,True,gi-1049,11.395563186332083,True,True,True,True,True,True,True
Plate01_2012-06-11_11297,True,gi-1049,10.818901874244558,True,True,True,True,True,True,True
Plate01_2012-06-11_11298,True,gi-1049,11.472746411491837,True,True,True,True,True,True,True
Plate01_2012-06-11_11299,True,gi-1049,14.389868501864106,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_1528,False,gi-8047,20.59293828023335,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1529,True,gi-8047,15.7316280475623,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_1531,False,gi-8047,19.6054994859342,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1532,False,gi-8047,41.24574106788213,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1533,False,gi-8047,33.00069016554586,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1773,False,gi-8047,19.696430830029527,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1774,False,gi-8047,56.78766631848164,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1775,True,gi-8047,14.657840743828379,True,True,True,True,True,True,False
TS4-CD-37_2012-06-19_1776,True,gi-8047,13.253363251336454,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_1777,True,gi-8047,15.179163312170335,True,True,True,True,True,False,False
TS4-CD-37_2012-06-19_1778,False,gi-8047,22.919205727367423,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1779,False,gi-8047,27.265224717451108,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1780,True,gi-8047,15.725550045317783,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_1781,False,gi-8047,39.660791704545595,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1967,False,gi-8047,30.8203894755543,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1970,False,gi-8047,24.16561878450008,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1971,False,gi-8047,20.0715939024996,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1542,True,gi-8049,14.779172986940885,True,True,True,True,True,True,False
TS4-CD-37_2012-06-19_1543,True,gi-8049,14.262897456831794,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_1544,False,gi-8049,16.494359422759672,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_1545,False,gi-8049,24.499746127322094,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1546,True,gi-8049,11.338378475130082,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_1547,False,gi-8049,21.555209652524656,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1548,False,gi-8049,18.412252195830852,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1549,False,gi-8049,15.360762070023704,True,True,True,True,False,False,False
TS4-CD-37_2012-06-19_1550,True,gi-8049,14.42555189751963,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_1551,False,gi-8049,16.469181980324358,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_1552,True,gi-8049,14.278645395051454,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_1553,True,gi-8049,14.520932281348884,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_1555,False,gi-8049,18.049470410764098,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1556,True,gi-8049,14.116298453239292,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_1785,True,gi-8049,14.929320097132504,True,True,True,True,True,False,False
TS4-CD-37_2012-06-19_1786,True,gi-8049,14.495250482058465,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_1787,False,gi-8049,19.983647644529423,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1788,True,gi-8049,14.381645030988683,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_1789,True,gi-8049,14.462889078196472,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_1790,False,gi-8049,17.893761960476343,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1793,True,gi-8049,11.21494124211075,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_1794,True,gi-8049,14.09778005777261,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_1795,False,gi-8049,15.199632483597764,True,True,True,True,True,False,False
TS4-CD-37_2012-06-19_1976,False,gi-8049,20.50350842409701,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1977,False,gi-8049,30.006847275800723,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1978,False,gi-8049,28.591223107164616,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1979,False,gi-8049,16.839325688436592,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_1980,False,gi-8049,18.92437872743,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_1981,False,gi-8049,15.355533583212273,True,True,True,True,False,False,False
TS4-CD-37_2012-06-19_1982,True,gi-8049,10.710723152014545,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_1983,False,gi-8049,16.436187894200106,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_1984,True,gi-8049,14.507104375310817,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2071,True,gi-8052,14.780057641201136,True,True,True,True,True,True,False
TS4-CD-37_2012-06-19_2072,False,gi-8052,16.67132940710471,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2073,True,gi-8052,14.955089345584328,True,True,True,True,True,False,False
TS4-CD-37_2012-06-19_2074,True,gi-8052,11.331790049369472,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2075,True,gi-8052,10.901311768693937,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2076,True,gi-8052,15.066523962575905,True,True,True,True,True,False,False
TS4-CD-37_2012-06-19_2077,True,gi-8052,16.39115588800609,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2078,False,gi-8052,20.807081225440086,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2079,True,gi-8052,12.091872885925362,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2080,True,gi-8052,14.238766896112061,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2081,True,gi-8052,14.59632457485248,True,True,True,True,True,True,False
TS4-CD-37_2012-06-19_2082,False,gi-8052,32.7162576776977,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2083,False,gi-8052,19.60517329631012,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2084,False,gi-8052,19.201309757181374,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2085,True,gi-8052,14.82217315224618,True,True,True,True,True,True,False
TS4-CD-37_2012-06-19_2086,False,gi-8052,17.52703132920107,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2087,False,gi-8052,17.488339036078315,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2088,True,gi-8052,13.674587303703595,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2089,True,gi-8052,14.75246935811625,True,True,True,True,True,True,False
TS4-CD-37_2012-06-19_2090,False,gi-8052,21.53632305766269,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2091,True,gi-8052,13.531232700928397,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2092,True,gi-8052,15.116088988010327,True,True,True,True,True,False,False
TS4-CD-37_2012-06-19_2093,True,gi-8052,11.938520835146436,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2094,False,gi-8052,16.968351789914323,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2095,True,gi-8052,11.75985891479788,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2096,False,gi-8052,19.418693670812964,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2097,True,gi-8052,14.630246697082976,True,True,True,True,True,True,False
TS4-CD-37_2012-06-19_2098,True,gi-8052,15.22796449835143,True,True,True,True,False,False,False
TS4-CD-37_2012-06-19_2099,True,gi-8052,14.515381847772446,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2100,True,gi-8052,14.638811746902535,True,True,True,True,True,True,False
TS4-CD-37_2012-06-19_2101,True,gi-8052,15.651462480129304,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_2102,False,gi-8052,16.612702016767276,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2103,True,gi-8052,14.805026883631765,True,True,True,True,True,True,False
TS4-CD-37_2012-06-19_2104,True,gi-8052,15.094199195471056,True,True,True,True,True,False,False
TS4-CD-37_2012-06-19_2105,True,gi-8052,13.151291855308328,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2106,False,gi-8052,16.51478163027299,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2107,False,gi-8052,20.233714471511366,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2108,False,gi-8052,29.317586513103244,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2109,True,gi-8052,13.524801615753194,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2110,False,gi-8052,37.05723480205436,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2111,True,gi-8052,11.709497548769113,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2112,True,gi-8052,16.34034931069088,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2113,False,gi-8052,18.09853760304466,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2114,True,gi-8052,13.417089125263608,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2115,True,gi-8052,14.91618050279465,True,True,True,True,True,False,False
TS4-CD-37_2012-06-19_2116,True,gi-8052,11.891311708187462,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2117,True,gi-8052,15.479759926066206,True,True,True,True,False,False,False
TS4-CD-37_2012-06-19_2118,True,gi-8052,14.458658403461019,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2119,True,gi-8052,14.633250300387264,True,True,True,True,True,True,False
TS4-CD-37_2012-06-19_2120,True,gi-8052,13.48697096261788,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2121,True,gi-8052,15.891389009359076,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_2122,False,gi-8052,22.799627241367123,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2123,True,gi-8052,14.068986825868354,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2124,False,gi-8052,16.989778436924528,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2125,True,gi-8052,13.280459048164401,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2126,True,gi-8052,15.2180245468694,True,True,True,True,True,False,False
TS4-CD-37_2012-06-19_2127,True,gi-8052,10.730527555939203,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2128,False,gi-8052,16.874182363551732,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2129,False,gi-8052,26.569856698164703,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2130,True,gi-8052,14.635564638422586,True,True,True,True,True,True,False
TS4-CD-37_2012-06-19_2131,False,gi-8052,20.64274335732922,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2132,False,gi-8052,52.50244424264899,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2133,False,gi-8052,25.63748292882978,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2134,True,gi-8052,13.56815113109983,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2135,False,gi-8052,17.479119203461458,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2136,False,gi-8052,22.357260554438906,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2137,True,gi-8052,14.164772615559867,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2138,False,gi-8052,17.913169027169012,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2139,True,gi-8052,15.436102239583354,True,True,True,True,False,False,False
TS4-CD-37_2012-06-19_2140,True,gi-8052,11.587622861501957,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2141,True,gi-8052,15.851514418369412,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_2344,True,gi-8052,14.672798800301214,True,True,True,True,True,True,False
TS4-CD-37_2012-06-19_2345,False,gi-8052,17.21733213112249,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2346,True,gi-8052,15.240957430543109,True,True,True,True,False,False,False
TS4-CD-37_2012-06-19_2347,False,gi-8052,18.581369987651197,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2348,False,gi-8052,17.885492136230535,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2349,True,gi-8052,13.125287408232529,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2350,True,gi-8052,11.502627126666715,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2351,False,gi-8052,19.3728751360022,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2352,True,gi-8052,16.317293117444315,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2353,True,gi-8052,16.279674551392024,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_2354,True,gi-8052,15.554380249502081,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_2355,True,gi-8052,15.965334777790298,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_2356,True,gi-8052,12.688430853194024,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2357,True,gi-8052,13.418833676299476,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2358,False,gi-8052,17.816973304137278,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2359,False,gi-8052,16.960261093401996,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2360,True,gi-8052,15.231662409359021,True,True,True,True,False,False,False
TS4-CD-37_2012-06-19_2361,False,gi-8052,19.351243300240053,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2362,True,gi-8052,13.999870615102036,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2363,False,gi-8052,25.32252051190317,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2364,True,gi-8052,15.728930643616048,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_2365,False,gi-8052,18.095814703176405,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2366,False,gi-8052,20.83344489945705,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2367,False,gi-8052,17.316372079013085,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2368,True,gi-8052,15.575978701031575,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_2369,True,gi-8052,12.857903850935699,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2370,True,gi-8052,14.779267045874594,True,True,True,True,True,True,False
TS4-CD-37_2012-06-19_2371,True,gi-8052,14.763032004189146,True,True,True,True,True,True,False
TS4-CD-37_2012-06-19_2372,True,gi-8052,15.725111730401464,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_2373,True,gi-8052,15.542153087850116,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_2374,False,gi-8052,16.691837094816524,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2375,False,gi-8052,17.878854351812205,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2376,False,gi-8052,17.894272778745357,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2377,False,gi-8052,16.91511200426318,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2378,True,gi-8052,15.649090103581067,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_2380,True,gi-8052,12.677368336349897,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2381,True,gi-8052,12.380791783706355,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2382,False,gi-8052,27.93381659169691,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2383,False,gi-8052,21.35726168745662,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2384,True,gi-8052,14.564764253429045,True,True,True,True,True,True,False
TS4-CD-37_2012-06-19_2385,True,gi-8052,13.878965876293298,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2386,False,gi-8052,16.53345977709978,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2387,False,gi-8052,24.170356624449408,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2388,True,gi-8052,15.315711837019453,True,True,True,True,False,False,False
TS4-CD-37_2012-06-19_2390,False,gi-8052,17.25151676708562,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2391,True,gi-8052,15.914175096728128,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_2392,True,gi-8052,15.899383663130195,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_2393,True,gi-8052,14.020827796958368,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2394,True,gi-8052,12.990633360893638,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2395,True,gi-8052,15.338982770004721,True,True,True,True,False,False,False
TS4-CD-37_2012-06-19_2396,False,gi-8052,17.167766152072808,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2397,False,gi-8052,26.40828223285108,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2398,False,gi-8052,17.365229298298587,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2399,False,gi-8052,18.818260149734666,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2644,True,gi-8052,15.327000985145435,True,True,True,True,False,False,False
TS4-CD-37_2012-06-19_2645,True,gi-8052,13.980276305522356,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2646,True,gi-8052,14.154251752975485,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2647,True,gi-8052,14.40366233893891,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2648,False,gi-8052,16.93401965754483,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2649,False,gi-8052,16.547790574551147,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2650,False,gi-8052,24.124058173360893,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2651,True,gi-8052,15.863733905960125,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_2652,True,gi-8052,15.125964899045265,True,True,True,True,True,False,False
TS4-CD-37_2012-06-19_2653,True,gi-8052,11.428410622228915,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2654,True,gi-8052,11.695862792593891,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2655,False,gi-8052,43.07213775043771,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2656,False,gi-8052,17.53711597493775,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2657,False,gi-8052,16.546570924378614,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2658,False,gi-8052,19.76060177040707,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2659,True,gi-8052,10.921220058525694,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2660,False,gi-8052,21.833195037980786,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2661,True,gi-8052,11.484067866388754,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2662,True,gi-8052,10.574544132713335,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2663,True,gi-8052,15.407272642526932,True,True,True,True,False,False,False
TS4-CD-37_2012-06-19_2664,False,gi-8052,19.52696273495924,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2666,True,gi-8052,13.046776393975794,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2667,False,gi-8052,16.856699969908938,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2668,False,gi-8052,16.957483206107483,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2669,True,gi-8052,15.004310033540314,True,True,True,True,True,False,False
TS4-CD-37_2012-06-19_2671,False,gi-8052,21.38116913199289,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2672,True,gi-8052,13.353438042467948,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2673,False,gi-8052,17.959987868115306,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2674,False,gi-8052,18.960069069870276,True,False,False,False,False,False,False
